Frames#,Latency (ms)
1155,100544.228
1156,100625.5823
1157,100707.5636
1158,100788.9596
1159,100870.4494
1160,100952.3872
1161,101034.07
1162,101116.0751
1163,101197.3034
1164,101278.3796
1165,101359.8361
1166,101441.6229
1167,101523.6547
1168,101605.4348
1169,101687.1641
1170,101769.3191
1171,101850.0817
1172,101931.9935
1173,102011.2157
1174,102087.1513
1175,102169.0378
1176,102250.39
1177,102332.2845
1178,102413.9457
1179,102495.244
1180,102577.5307
1181,102659.5817
1182,102741.1523
1183,102823.0707
1184,102904.8723
1185,102987.1085
1186,103068.743
1187,103150.5433
1188,103232.9022
1189,103314.6236
1190,103396.3967
1191,103480.4162
1192,103562.3333
1193,103644.4091
1194,103726.0596
1195,103807.4854
1196,103889.5498
1197,103970.1936
1198,104052.1041
1199,104133.9383
1200,104215.648
1201,104297.3376
1202,104378.5624
1203,104460.4845
1204,104541.9963
1205,104624.9549
1206,104706.5418
1207,104787.9214
1208,104869.4188
1209,104949.7083
1210,105031.3442
1211,105113.1611
1212,105194.3958
1213,105275.1168
1214,105352.8257
1215,105432.8074
1216,105513.2625
1217,105594.5065
1218,105675.8556
1219,105757.6797
1220,105839.5046
1221,105921.2668
1222,106002.9316
1223,106085.5702
1224,106165.2333
1225,106244.5339
1226,106321.9666
1227,106394.6425
1228,106465.1602
1229,106540.4179
1230,106619.4327
1231,106700.9919
1232,106785.9215
1233,106869.0811
1234,106950.8457
1235,107032.5427
1236,107114.4261
1237,107196.1095
1238,107277.5958
1239,107359.5095
1240,107441.433
1241,107523.0886
1242,107604.9351
1243,107686.7872
1244,107768.2887
1245,107850.0517
1246,107931.7701
1247,108013.0072
1248,108094.314
1249,108175.3836
1250,108257.367
1251,108338.8787
1252,108418.1332
1253,108497.3488
1254,108579.0373
1255,108660.6736
1256,108742.1022
1257,108822.9779
1258,108903.9551
1259,108984.8203
1260,109066.7388
1261,109148.5573
1262,109229.8663
1263,109312.0223
1264,109394.2067
1265,109476.0435
1266,109558.2548
1267,109640.2711
1268,109722.3771
1269,109804.1902
1270,109886.4534
1271,109968.7209
1272,110049.7817
1273,110131.0014
1274,110212.3929
1275,110331.8
1276,110412.4489
1277,110493.927
1278,110574.3334
1279,110656.1584
1280,110737.6905
1281,110818.6305
1282,110900.1863
1283,110981.2392
1284,111062.8529
1285,111144.0852
1286,111225.6901
1287,111307.4258
1288,111388.6921
1289,111470.1588
1290,111551.7135
1291,111633.7695
1292,111715.4392
1293,111796.7746
1294,111878.9026
1295,111960.5484
1296,112042.4729
1297,112124.2656
1298,112198.1738
1299,112280.2254
1300,112362.5506
1301,112444.9803
1302,112527.5581
1303,112609.1364
1304,112691.0335
1305,112773.0275
1306,112854.9696
1307,112936.6873
1308,113017.7752
1309,113099.916
1310,113182.1077
1311,113264.4882
1312,113346.5893
1313,113428.5469
1314,113510.0182
1315,113591.964
1316,113674.081
1317,113756.0301
1318,113837.8067
1319,113921.2439
1320,114003.5941
1321,114085.8299
1322,114168.6665
1323,114250.7712
1324,114332.6321
1325,114414.0046
1326,114496.1493
1327,114578.5828
1328,114658.1406
1329,114739.4043
1330,114820.9149
1331,114903.1653
1332,114985.5456
1333,115067.9097
1334,115149.963
1335,115232.1922
1336,115314.0526
1337,115397.103
1338,115479.6296
1339,115561.6984
1340,115643.8099
1341,115723.6079
1342,115803.5301
1343,115885.7767
1344,115967.0129
1345,116049.1969
1346,116130.6977
1347,116212.7663
1348,116294.7953
1349,116376.6096
1350,116458.2326
1351,116540.0089
