Time,Throughput (Mbps)
11:59:17,5.050992
11:59:18,15.728895999999999
11:59:19,13.71164
11:59:20,14.270248000000002
11:59:21,12.230864
11:59:22,14.099008
11:59:23,13.912495999999997
11:59:24,12.141096000000001
11:59:25,12.286624000000003
11:59:26,13.529263999999998
11:59:27,12.163792
11:59:28,12.960208
11:59:29,12.956576
11:59:30,12.21748
11:59:31,12.223703999999998
11:59:32,13.199983999999999
11:59:33,13.175808
11:59:34,11.457696
11:59:35,12.735032
11:59:36,11.919471999999999
11:59:37,11.864448
11:59:38,13.26504
11:59:39,13.395064
11:59:40,11.902999999999999
11:59:41,13.202879999999999
11:59:42,13.196527999999999
11:59:43,13.196440000000003
11:59:44,12.118160000000001
11:59:45,11.675896
11:59:46,11.387639999999998
11:59:47,12.943592
11:59:48,12.3154
11:59:49,12.047384000000001
11:59:50,11.892088
11:59:51,10.551144
11:59:52,12.262896000000001
11:59:53,12.655503999999999
11:59:54,12.277679999999998
11:59:55,12.027128
11:59:56,11.698816
11:59:57,10.291191999999999
11:59:58,12.055800000000001
11:59:59,12.864743999999998
12:00:00,13.377816000000001
12:00:01,13.889856
12:00:02,12.733688
12:00:03,14.4034
12:00:04,13.744712
12:00:05,12.875703999999999
12:00:06,13.27392
12:00:07,13.873559999999998
12:00:08,12.329703999999998
12:00:09,13.281591999999998
12:00:10,13.050424
12:00:11,12.891872000000001
12:00:12,13.102191999999999
12:00:13,13.563832
12:00:14,13.468696000000001
12:00:15,11.891568
12:00:16,12.966088000000001
12:00:17,12.466847999999999
12:00:18,12.678408
12:00:19,13.761487999999996
12:00:20,13.737904
12:00:21,12.249752
12:00:22,13.439456
12:00:23,13.915376
12:00:24,13.72068
12:00:25,11.950992000000001
12:00:26,10.755576000000001
12:00:27,13.424408
12:00:28,13.375024000000002
12:00:29,12.693264
12:00:30,12.689304
12:00:31,12.053767999999998
12:00:32,12.052879999999996
12:00:33,11.748736000000001
12:00:34,13.021599999999998
12:00:35,12.639024000000001
12:00:36,12.599671999999998
12:00:37,11.823351999999998
12:00:38,11.686319999999998
12:00:39,11.790296
12:00:40,13.234744
12:00:41,12.944071999999998
12:00:42,12.863
12:00:43,12.942072
12:00:44,12.957176
12:00:45,10.759944
12:00:46,11.394216
12:00:47,12.233192
12:00:48,12.642712000000001
12:00:49,12.015128
12:00:50,11.746759999999998
12:00:51,11.613135999999999
12:00:52,10.328767999999997
12:00:53,11.992919999999998
12:00:54,12.363799999999998
12:00:55,11.979983999999998
12:00:56,11.722808
12:00:57,11.341016
