Frames#,Latency (ms)
567,2575.8908
568,2686.1367
569,2767.4802
570,3057.1269
571,2595.8613
572,3118.0257
573,2787.4511
574,2352.1182
575,2432.7559
576,3735.5062
577,3112.6599
578,6375.1998
579,3778.0761
580,3059.3475
581,3141.6694
582,4171.9265
583,2459.3953
584,4230.6792
585,2510.487
586,6302.6969
587,3001.7208
588,4241.1751
589,2458.8727
590,3042.8366
591,2487.0865
592,1332.697
593,2481.1213
594,3566.8135
595,3644.0447
596,2917.7937
597,2071.4778
598,2362.701
599,2439.2042
600,2102.8569
601,2910.1817
602,2477.5906
603,2972.4243
604,6024.0174
605,2319.9157
606,3506.9093
607,2991.5312
608,2036.6452
609,2189.0471
610,5988.1418
611,3842.6481
612,2360.802
613,6027.1106
614,2221.0836
615,2915.1646
616,2283.9413
617,2360.6031
618,3346.759
619,850.4699
620,932.4073
621,2482.0563
622,3721.3491
623,2005.8029
624,2224.5186
625,2815.6569
626,945.4
627,1027.1777
628,5827.142
629,2226.5952
630,3208.6445
631,2798.0711
632,2162.2332
633,2247.9262
634,5808.132
635,2203.3085
636,2281.2536
637,918.4858
638,3492.0862
639,2729.1714
640,1758.7363
641,2791.1921
642,1821.4376
643,2850.3564
644,878.4291
645,1861.7627
646,3432.561
647,1923.6889
648,5613.3061
649,2912.5736
650,1992.8726
651,833.5609
652,1917.6676
653,5607.3825
654,2718.8269
655,1986.9305
656,828.4558
657,1910.6656
658,1093.3736
659,1172.4551
660,5558.6171
661,1848.7717
662,1209.0776
663,1878.5849
664,1682.0066
665,1869.1705
666,2565.1112
667,2628.4668
668,3063.0328
669,1859.7371
670,632.792
671,1752.5091
672,2542.3243
673,5389.7358
674,5471.7992
675,1838.9278
676,1920.7932
677,5512.8502
678,571.4893
679,2942.5675
680,1940.5624
681,2018.7147
682,5497.3677
683,1588.8547
684,2047.9533
685,1650.477
686,1531.1665
687,473.9194
688,766.7042
689,849.1347
690,1650.3146
691,2228.6101
692,1198.7544
693,1965.3085
694,2269.9462
695,2352.2173
696,1218.9412
697,2661.907
698,2102.877
699,5254.7864
700,1549.4131
701,2142.3092
702,1607.3855
703,5274.5678
704,1844.8642
705,2603.5265
706,2685.1284
707,1100.0147
708,1591.0498
709,2087.1423
710,2153.3359
711,1634.3216
712,2216.1048
713,1696.9277
714,449.805
715,15.9234
716,1034.1281
717,2032.0272
718,5081.6835
719,2093.7344
720,18.2215
721,1611.8535
722,1015.9976
723,1671.4879
724,1568.6406
725,2059.4832
726,1013.7085
727,2333.0837
728,1049.6458
729,1110.601
730,1561.8056
731,1633.6161
732,616.1407
733,1110.922
734,4772.1619
735,1170.9082
736,1865.655
737,1945.1913
738,2155.6167
739,8.3754
740,1541.3261
741,2197.1265
742,8.9428
743,1102.651
744,4663.3547
745,1878.7058
746,1140.7642
747,4705.9337
748,1202.5193
749,1898.3257
750,1456.7228
751,8.8531
752,1023.6955
753,4684.3287
754,1182.1447
755,8.1302
756,1860.1833
757,8.6019
758,89.5635
759,1252.9875
760,1355.8788
761,1315.8153
762,4605.579
763,7.9682
764,1800.0645
765,1337.8089
766,51.2673
767,133.8085
768,8.7493
769,1799.2515
770,171.879
771,50.4824
772,723.6909
773,4485.6226
774,1629.7591
775,174.6583
776,746.1542
777,1199.7438
778,1723.3354
779,8.1992
780,763.211
781,1589.2486
782,1016.3783
783,1179.7453
784,1633.4103
785,1714.7188
786,1040.7647
787,1778.6177
788,18.9022
789,100.8708
790,1588.4391
791,648.8613
792,1025.031
793,121.6135
794,1083.595
795,1042.8864
796,1567.7918
797,8.3762
798,408.8996
799,1084.7472
800,79.6912
801,1594.0322
802,8.8242
803,1521.1623
804,380.1417
805,3937.6075
806,1595.8858
807,1557.2684
808,980.395
809,837.5301
810,8.512
811,91.1041
812,301.5792
813,1540.008
814,249.6804
815,9.8939
816,71.2851
817,281.982
818,362.053
819,111.6586
820,188.2577
821,8.2337
822,245.0366
823,624.7997
824,127.6628
825,1369.7392
826,1240.4864
827,666.8842
828,627.0971
829,208.7829
830,3490.8586
831,8.0973
832,1257.7327
833,8.686
834,90.7022
835,190.9843
836,1280.0945
837,540.1677
838,619.8268
839,3400.7921
840,3482.0993
841,479.7758
842,1121.4575
843,7.967
844,8.4959
845,1164.7426
846,1170.8921
847,543.6594
848,1232.156
849,3405.7617
850,402.696
851,484.9751
852,544.4365
853,8.383
854,8.2699
855,70.1832
856,565.8843
857,3342.7578
858,999.5648
859,1081.8094
860,400.0891
861,482.899
862,27.6536
863,547.6662
864,8.4392
865,8.335
866,464.1709
867,68.628
868,28.3843
869,7.8997
870,3187.0065
871,948.4746
872,450.042
873,1011.1293
874,8.3533
875,490.4203
876,3168.7683
877,47.8345
878,733.1401
879,333.9727
880,974.0913
881,776.9303
882,857.429
883,434.5938
884,3110.8234
885,9.0615
886,469.1319
887,8.1468
888,248.0943
889,22.0957
890,9.1548
891,88.9082
892,169.0934
893,8.3523
894,702.4539
895,2960.2584
896,162.0644
897,8.3434
898,125.0867
899,2976.6628
900,3056.8644
901,8.3537
902,88.985
903,8.1061
904,151.2741
905,65.7656
906,528.4748
907,182.385
908,2986.6905
909,3065.1821
910,43.5601
911,7.8915
912,105.7443
913,8.214
914,90.754
915,451.8078
916,8.3484
917,7.6759
918,7.6786
919,2973.8355
920,51.4225
921,49.7567
922,112.3958
923,2996.8797
924,7.9715
925,156.5651
926,111.709
927,36.3205
928,174.6287
929,99.5788
930,262.8298
931,8.0659
932,123.6988
933,8.7464
934,2887.3149
935,32.8413
936,8.0632
937,90.1716
938,27.0455
939,56.0726
940,90.2766
941,172.5827
942,132.9765
943,234.7795
944,8.3057
945,8.9577
946,8.2028
947,136.1994
948,69.9976
949,8.3576
950,197.4864
951,9.9874
952,38.3741
953,8.1629
954,202.8449
955,8.1547
956,8.1809
957,89.5532
958,2501.4947
959,8.0702
960,8.3355
961,89.854
962,171.8135
963,8.0282
964,233.3745
965,8.0585
966,2440.2564
967,8.7372
968,8.4866
969,2479.4994
970,8.3375
971,8.0704
972,9.2759
973,2481.1969
974,113.6276
975,2544.0024
976,32.0557
977,113.6196
978,8.1745
979,8.4532
980,7.9692
981,2524.4277
982,7.8121
983,13.5081
984,8.2788
985,76.8453
986,8.0128
987,13.6064
988,119.7017
989,51.192
990,57.1498
991,8.1331
992,120.9343
993,2397.47
994,184.7251
995,33.9735
996,7.93
997,97.0155
998,2403.1163
999,10.8942
1000,8.2789
1001,7.9751
1002,48.7517
1003,8.1307
1004,53.6211
1005,8.1959
1006,8.2909
1007,8.0475
1008,50.0891
1009,49.8862
1010,8.2568
1011,7.8506
1012,90.0363
1013,8.0746
1014,7.9504
1015,89.842
1016,171.9135
1017,32.1575
1018,8.0826
1019,2086.8989
1020,8.6702
1021,174.688
1022,8.4074
1023,2106.9027
1024,8.2512
1025,8.1978
1026,174.8293
1027,68.6052
1028,2106.8172
1029,227.2231
1030,8.5218
1031,8.5666
1032,267.9379
1033,48.3875
1034,2087.2822
1035,110.2733
1036,8.444
1037,8.3697
1038,90.2416
1039,229.9595
1040,26.4231
1041,2044.8256
1042,8.7386
1043,90.3097
1044,42.8845
1045,125.0009
1046,8.8165
1047,160.1571
1048,8.3671
1049,65.1927
1050,1959.4395
1051,50.2748
1052,8.8433
1053,64.1206
1054,145.9195
1055,46.4459
1056,8.77
1057,187.4462
1058,9.7373
1059,1878.244
1060,28.6801
1061,26.2856
1062,8.3776
1063,90.7865
1064,52.3746
1065,130.1483
1066,8.4167
1067,8.5767
1068,75.1884
1069,8.2864
1070,137.6955
1071,8.0162
1072,11.789
1073,7.9806
1074,50.1358
1075,8.4838
1076,51.2043
1077,15.1596
1078,8.5879
1079,8.2013
1080,8.8976
1081,83.9352
1082,8.2007
1083,8.6362
1084,8.4681
1085,95.6284
1086,48.8984
1087,8.568
1088,8.3118
1089,9.0818
1090,8.5345
1091,68.6686
1092,9.012
1093,1273.1786
1094,8.1734
1095,8.5342
1096,1302.9446
1097,48.2884
1098,8.81
1099,8.0424
1100,7.872
1101,69.249
1102,1282.8054
1103,8.4379
1104,30.6859
1105,8.7803
1106,9.3465
1107,8.2324
1108,10.4019
1109,8.9848
1110,8.1679
1111,48.8045
1112,8.0753
1113,8.0217
1114,8.4249
1115,8.2754
1116,49.6611
1117,8.5625
1118,49.068
1119,8.604
1120,111.297
1121,8.0031
1122,32.3379
1123,69.5154
1124,8.1251
1125,71.7178
1126,895.2226
1127,133.838
1128,958.0268
1129,51.5948
1130,8.5987
1131,8.2331
1132,90.3667
1133,117.6302
1134,8.5263
1135,180.1598
1136,15.7589
1137,94.1118
1138,8.0646
1139,8.3249
1140,8.3097
1141,117.5537
1142,199.4732
1143,123.5227
1144,8.1364
1145,8.2187
1146,702.9247
1147,8.4419
1148,122.0607
1149,8.0089
1150,8.3584
1151,8.6408
1152,90.0322
1153,47.9293
1154,99.0291
1155,128.0273
1156,9.9842
1157,136.9253
1158,166.644
1159,8.6047
1160,8.0415
1161,90.1383
1162,172.2463
1163,120.3407
1164,8.4039
1165,8.2206
1166,90.1111
1167,171.2563
1168,348.4555
1169,8.2192
1170,8.4484
1171,55.805
1172,8.5515
1173,155.219
1174,332.9871
1175,8.3999
1176,8.447
1177,71.0817
1178,153.2401
1179,234.9467
1180,7.9448
1181,297.7526
1182,81.1228
1183,8.1553
1184,240.0375
1185,8.1702
1186,302.0035
1187,7.9214
1188,66.4722
1189,8.1572
1190,8.2893
1191,307.4255
1192,8.1592
1193,7.9286
1194,147.6661
1195,71.1117
1196,13.6212
1197,8.2024
1198,89.8905
1199,8.078
1200,115.0788
1201,8.657
1202,8.1796
1203,59.8201
1204,64.9233
1205,8.2349
1206,8.7311
1207,8.3746
1208,8.4884
1209,68.6277
1210,27.0731
1211,8.2381
1212,89.9353
1213,8.5931
1214,8.2442
1215,8.4026
1216,89.9294
1217,49.6225
1218,151.6043
1219,8.3231
1220,8.3321
1221,8.353
1222,8.4978
1223,30.4989
1224,50.1123
1225,154.1654
1226,30.0811
1227,215.6436
1228,71.7571
1229,11.8618
1230,51.6069
1231,131.0396
1232,8.5327
1233,8.0843
1234,48.7318
1235,150.9733
1236,49.1989
1237,8.4672
1238,8.1556
1239,8.5231
1240,29.7593
1241,31.2509
1242,8.5641
1243,8.799
1244,8.361
1245,51.8913
1246,133.5132
1247,215.1099
1248,280.2245
1249,8.3362
1250,89.934
1251,8.2013
1252,8.5098
1253,278.1685
1254,8.408
1255,9.0994
1256,70.0117
1257,297.7391
1258,8.358
1259,8.1168
1260,8.1072
1261,54.7569
1262,131.8375
1263,19.4306
1264,7.7829
1265,8.0336
1266,8.4918
1267,90.7523
1268,31.2852
1269,7.9496
1270,77.4855
1271,8.0944
1272,8.2332
1273,70.182
1274,101.57
1275,8.3363
1276,8.9142
1277,71.4023
1278,7.9479
1279,7.9216
1280,8.2522
1281,67.3792
1282,8.3372
1283,8.815
1284,35.5055
1285,89.8719
1286,8.5346
1287,23.286
1288,8.4522
1289,34.8287
1290,69.1573
1291,41.8523
1292,70.7658
1293,8.4061
1294,8.2693
1295,8.1009
1296,8.1366
1297,8.2994
1298,8.3118
1299,49.8142
1300,50.4054
1301,112.3233
1302,8.4869
1303,8.0516
1304,8.2753
1305,8.2638
1306,7.9809
1307,53.4463
1308,50.2636
1309,8.2353
1310,91.8724
1311,11.3074
1312,7.8954
1313,8.1006
1314,8.0604
1315,8.1177
1316,8.4033
1317,8.2451
1318,30.902
1319,8.3402
1320,30.9574
1321,113.2873
1322,52.1805
1323,7.8759
1324,114.802
1325,7.772
1326,177.9274
1327,8.0557
1328,51.8558
1329,60.232
1330,7.9588
1331,7.8384
1332,90.0078
1333,172.2453
1334,124.7026
1335,235.5301
1336,10.1895
1337,8.0981
1338,8.143
1339,49.3465
1340,8.3287
1341,8.1398
1342,70.7428
1343,10.6342
1344,11.3396
1345,90.4471
1346,8.4695
1347,8.0296
1348,8.3097
1349,108.7402
1350,8.2822
1351,8.1593
1352,8.0875
1353,11.726
1354,109.6409
1355,8.082
1356,90.0734
1357,10.3184
1358,14.0178
1359,8.4734
1360,89.8991
1361,56.2915
1362,152.2484
1363,8.075
1364,98.7922
1365,8.493
1366,8.0031
1367,8.0325
1368,116.9423
1369,7.9448
1370,50.3965
1371,159.4482
1372,52.4808
1373,30.367
1374,201.7266
1375,8.0807
1376,75.1702
1377,243.2964
1378,8.7471
1379,8.0217
1380,89.2415
1381,8.1011
1382,90.4285
1383,133.0788
1384,7.9123
1385,157.7153
1386,70.7554
1387,95.7146
1388,132.939
1389,8.243
1390,88.5174
1391,70.0035
1392,7.7357
1393,8.1517
1394,7.7863
1395,30.3181
1396,34.6254
1397,8.2427
1398,25.2835
1399,8.0308
1400,8.3328
1401,8.4144
1402,8.3881
1403,44.0243
1404,126.0355
1405,8.2177
1406,8.1499
1407,167.7884
1408,8.5738
1409,8.2163
1410,8.1921
1411,70.6174
1412,8.1455
1413,8.2672
1414,8.3305
1415,69.2134
1416,72.563
1417,8.1465
1418,134.3805
1419,10.6512
1420,8.8946
1421,8.3777
1422,8.0921
1423,90.2885
1424,32.0088
1425,8.0401
1426,8.1521
1427,69.848
1428,93.5358
1429,175.6074
1430,20.9499
1431,8.2209
1432,8.4391
1433,50.5213
1434,8.1855
1435,8.1131
1436,8.2535
1437,123.0046
1438,204.9253
1439,8.474
1440,8.407
1441,127.4579
1442,209.8167
1443,289.8132
1444,8.3703
1445,8.2058
1446,8.2289
1447,46.5351
1448,8.7421
1449,25.3793
1450,107.4815
1451,8.3613
1452,90.7591
1453,149.317
1454,8.549
1455,86.9835
1456,8.6746
1457,83.8568
1458,130.7932
1459,8.1155
1460,120.9527
1461,7.9862
1462,7.8947
1463,8.2794
1464,48.9626
1465,8.2658
1466,33.0633
1467,7.9568
1468,50.6111
1469,71.0287
1470,56.4526
1471,7.9547
1472,7.9095
1473,89.8115
1474,51.6365
1475,57.9896
1476,134.5708
1477,216.8338
1478,299.2574
1479,7.8528
1480,8.143
1481,43.9642
1482,70.8875
1483,8.1984
1484,283.8701
1485,70.2621
1486,7.9887
1487,27.866
1488,8.2551
1489,8.2779
1490,14.7119
1491,52.9123
1492,8.0295
1493,90.2769
1494,8.6875
1495,168.33
1496,8.1111
1497,37.161
1498,31.4576
1499,112.9515
1500,7.7931
1501,8.0608
1502,153.5719
1503,16.0376
1504,88.7021
1505,8.4982
1506,59.455
1507,131.9339
1508,7.9562
1509,90.07
1510,83.9003
1511,8.0735
1512,60.7735
1513,8.0124
1514,124.0947
1515,76.7868
1516,7.9933
1517,7.9269
1518,89.3647
1519,97.2354
1520,8.3416
1521,159.2962
1522,8.0496
1523,50.8381
1524,8.0925
1525,183.0325
1526,264.4811
1527,74.9371
1528,7.9856
1529,7.8994
1530,7.8308
1531,7.6073
1532,8.265
1533,90.7488
1534,212.4319
1535,293.9405
1536,8.5396
1537,7.8828
1538,7.8645
1539,8.1233
1540,57.7547
1541,8.9033
1542,91.0055
1543,173.404
1544,81.0156
1545,7.9483
1546,8.3793
1547,8.3124
1548,67.4804
1549,27.2692
1550,76.6041
1551,113.077
1552,9.8806
1553,115.2017
1554,7.8712
1555,177.3731
1556,8.2557
1557,89.6752
1558,218.5457
1559,300.3038
1560,7.8868
1561,8.3559
1562,90.2777
1563,73.7105
1564,31.6728
1565,285.2715
1566,8.3347
1567,95.2401
1568,77.4008
1569,7.863
1570,31.6105
1571,8.1143
1572,7.9667
1573,71.0033
1574,8.1447
1575,7.9357
1576,18.1053
1577,94.9863
1578,79.1832
1579,154.2857
1580,129.9086
1581,10.4331
1582,8.046
1583,8.0804
1584,8.023
1585,7.9829
1586,114.5677
1587,7.8292
1588,7.8141
1589,7.7829
1590,50.4412
1591,7.8432
1592,7.8165
1593,88.0804
1594,7.7814
1595,151.3875
1596,8.0788
1597,7.8555
1598,71.1841
1599,8.0781
1600,134.2965
1601,8.1309
1602,116.2664
1603,70.201
1604,8.1923
1605,8.1685
1606,70.7273
1607,93.2866
1608,7.899
1609,8.3135
1610,37.303
1611,8.3439
1612,52.3963
1613,8.2297
1614,49.7787
1615,131.9497
1616,20.0725
1617,55.5889
1618,8.3821
1619,8.0619
1620,97.5559
1621,50.8343
1622,95.0433
1623,112.0968
1624,8.3565
1625,90.241
1626,154.2087
1627,8.5256
1628,8.3006
1629,8.1905
1630,91.6592
1631,8.3387
1632,154.3706
1633,8.5991
1634,8.5312
1635,8.1051
1636,49.707
1637,8.3416
1638,8.5495
1639,9.736
1640,8.3932
1641,9.1456
1642,69.2954
1643,69.9959
1644,8.5535
1645,89.8374
1646,8.3095
1647,9.1294
1648,8.7955
1649,8.783
1650,25.8337
1651,25.6338
1652,8.2604
1653,26.0326
1654,8.4271
1655,8.5939
1656,24.4154
1657,8.5532
1658,8.3914
1659,69.7547
1660,8.2489
1661,8.0041
1662,8.0064
1663,8.085
1664,51.0909
1665,53.1762
1666,8.2625
1667,8.2263
1668,73.884
1669,10.229
1670,127.5559
1671,209.7496
1672,7.9988
1673,8.0538
1674,8.2274
1675,8.1249
1676,8.3392
1677,8.1102
1678,90.2044
1679,12.3846
1680,152.2917
1681,8.5402
1682,8.6018
1683,75.0931
1684,156.7622
1685,153.5318
1686,8.2897
1687,8.4143
1688,193.3692
1689,153.199
1690,46.3045
1691,8.3919
1692,195.6762
1693,8.2606
1694,50.3002
1695,8.2262
1696,8.3318
1697,197.6936
1698,8.4543
1699,72.5546
1700,8.1696
1701,8.0892
1702,8.2598
1703,8.4493
1704,8.2036
1705,28.1071
1706,8.4022
1707,90.8157
1708,8.125
1709,8.3134
1710,8.1232
1711,10.6451
1712,70.6059
1713,26.7156
1714,8.2757
1715,8.6465
1716,8.2396
1717,90.1135
1718,49.2084
1719,32.9985
1720,133.1859
1721,7.9755
1722,71.9508
1723,8.2403
1724,155.7449
1725,8.0637
1726,8.3974
1727,31.2906
1728,8.0175
1729,8.1722
1730,8.0698
1731,8.1443
1732,8.1895
1733,14.5985
1734,30.2592
1735,112.1293
1736,8.18
1737,90.2102
1738,16.6857
1739,129.46
1740,8.1507
1741,190.7828
1742,10.4891
1743,13.0981
1744,8.4273
1745,25.4856
1746,8.544
1747,87.7781
1748,8.138
1749,8.6587
1750,112.1275
1751,8.5508
1752,82.9981
1753,7.9515
1754,8.116
1755,26.3152
1756,69.9569
1757,8.4705
1758,9.3499
1759,48.309
1760,7.9924
1761,8.1403
1762,90.4619
1763,50.3837
1764,8.0787
1765,8.2404
1766,10.8968
1767,72.1446
1768,7.9156
1769,8.035
1770,8.6536
1771,11.6986
1772,73.2697
1773,50.1029
1774,8.0241
1775,33.1719
1776,8.2976
1777,8.1545
1778,89.7853
1779,32.83
1780,114.9615
1781,7.8538
1782,177.9249
1783,8.0762
1784,8.1159
1785,7.9628
1786,8.1596
1787,8.012
1788,8.0663
1789,8.0627
1790,71.0262
