Time,Throughput (Mbps)
15:33:14,23.259159999999998
15:33:15,63.0478
15:33:16,62.20732800000001
15:33:17,67.39166400000002
15:33:18,64.124056
15:33:19,62.56950399999999
15:33:20,60.404728
15:33:21,63.95459200000001
15:33:22,64.866776
15:33:23,64.656872
15:33:24,64.45260800000001
15:33:25,62.766951999999996
15:33:26,63.94750400000001
15:33:27,64.82243200000003
15:33:28,64.61144000000002
15:33:29,64.52979200000001
15:33:30,61.047016
15:33:31,59.115528000000005
15:33:32,60.21738399999999
15:33:33,62.762191999999985
15:33:34,63.32842400000001
15:33:35,64.49820000000001
15:33:36,62.90176000000001
15:33:37,61.812880000000014
15:33:38,68.15856000000001
15:33:39,67.1722
15:33:40,67.99237600000001
15:33:41,65.23028800000002
15:33:42,65.13135199999998
15:33:43,61.50061599999999
15:33:44,63.37028799999999
15:33:45,63.93974399999998
15:33:46,65.725512
15:33:47,67.64688799999999
15:33:48,65.01688800000002
15:33:49,64.886512
15:33:50,67.42241600000001
15:33:51,67.11497599999998
15:33:52,67.56812000000001
15:33:53,65.25140800000001
15:33:54,62.75111999999999
15:33:55,63.666543999999995
15:33:56,61.93231200000001
15:33:57,64.597704
15:33:58,64.52368800000002
15:33:59,64.89832000000001
15:34:00,64.52848800000001
15:34:01,66.02280000000002
15:34:02,67.37475200000002
15:34:03,65.16228
15:34:04,64.52608
15:34:05,58.713784
15:34:06,55.05847199999998
15:34:07,55.337711999999996
15:34:08,58.42954400000002
15:34:09,56.73405600000002
15:34:10,54.858008000000005
15:34:11,55.66292
15:34:12,60.028872
15:34:13,56.19294400000002
15:34:14,57.03906399999999
15:34:15,59.589912000000005
15:34:16,57.602679999999985
15:34:17,56.849496
15:34:18,58.63162399999999
15:34:19,55.711184
15:34:20,58.380911999999995
15:34:21,55.328696
15:34:22,56.407583999999986
15:34:23,54.726296000000005
15:34:24,54.721727999999985
15:34:25,59.448503999999986
15:34:26,60.543544000000004
15:34:27,58.57058400000002
15:34:28,62.853055999999995
15:34:29,63.02567999999997
15:34:30,61.957927999999995
15:34:31,60.579328000000004
15:34:32,64.08920799999999
15:34:33,63.79695999999998
15:34:34,62.490232
15:34:35,62.751391999999996
15:34:36,62.42556799999999
15:34:37,64.549488
15:34:38,63.95592799999999
15:34:39,59.7404
15:34:40,61.254328
15:34:41,62.79437600000001
15:34:42,65.69593599999997
15:34:43,61.34522399999997
15:34:44,58.2154
15:34:45,55.499008
15:34:46,66.65446399999999
15:34:47,61.979528000000016
15:34:48,60.37112800000003
15:34:49,59.63644000000001
15:34:50,62.45453600000001
15:34:51,61.87225600000002
15:34:52,60.856536000000006
15:34:53,61.77168
15:34:54,60.588688000000005
15:34:55,61.25142399999998
15:34:56,63.104351999999984
15:34:57,61.10988
15:34:58,60.242999999999995
15:34:59,58.53769599999997
15:35:00,59.98078399999999
15:35:01,57.01177599999999
15:35:02,58.772344000000004
15:35:03,59.38278399999997
15:35:04,61.446328
15:35:05,58.60672
15:35:06,59.57815999999999
15:35:07,57.291095999999996
15:35:08,59.07932000000001
15:35:09,60.847192
15:35:10,59.827928000000014
15:35:11,59.00641599999999
15:35:12,59.26329600000002
15:35:13,56.480199999999996
15:35:14,58.559951999999996
15:35:15,60.986272
15:35:16,59.80207999999999
15:35:17,60.68705599999999
15:35:18,59.948727999999996
15:35:19,59.995647999999996
15:35:20,56.91684800000001
15:35:21,58.482272
15:35:22,58.395168000000005
15:35:23,57.85626399999999
15:35:24,58.619904
15:35:25,57.863431999999975
15:35:26,57.05796800000002
15:35:27,59.45181599999998
15:35:28,59.738600000000005
15:35:29,59.18058400000001
