Frames#,Latency (ms)
568,7851.4906
569,4476.7428
570,5331.4517
571,8285.2755
572,4518.5022
573,5373.3118
574,8326.8124
575,5647.9452
576,5415.9107
577,5497.8889
578,5578.6153
579,5660.5654
580,8310.0595
581,4442.2996
582,5612.4978
583,8354.1028
584,5675.4994
585,5757.2442
586,5839.5493
587,7580.0221
588,8359.2189
589,5569.2644
590,4370.2152
591,4452.0892
592,5825.5448
593,4515.5251
594,5888.9612
595,8325.8563
596,5951.4625
597,5516.5152
598,5593.0623
599,8343.7718
600,5655.744
601,4454.7712
602,8385.5729
603,8467.7496
604,5889.9672
605,5971.8743
606,7304.685
607,4437.8477
608,5597.5483
609,5679.4073
610,5973.449
611,7305.9694
612,8389.2804
613,7368.1302
614,5681.7397
615,4379.5137
616,8411.3326
617,5935.1718
618,5703.5959
619,4401.6456
620,5977.8166
621,6059.1997
622,4443.3589
623,7271.2803
624,8354.9687
625,5666.6544
626,5747.8387
627,6040.5556
628,6122.1951
629,7252.4791
630,7334.1371
631,5749.6363
632,8295.4124
633,8377.1867
634,7355.2986
635,6084.1285
636,7417.2169
637,6146.2894
638,5711.555
639,4206.069
640,5773.1727
641,5854.8173
642,8299.6623
643,7379.8154
644,7457.7085
645,8338.1418
646,7518.9145
647,7600.7641
648,4123.1054
649,5791.4174
650,8336.1402
651,5961.388
652,7598.8091
653,7680.2527
654,7762.0212
655,5769.1803
656,8311.0155
657,5834.5148
658,5908.2134
659,7729.4112
660,5963.3543
661,3928.0326
662,7772.8764
663,6007.0951
664,8228.7182
665,8310.9183
666,3933.8495
667,7778.5982
668,7861.2292
669,8335.8061
670,8418.1073
671,8500.253
672,3919.9165
673,4001.6341
674,5577.6587
675,5874.8907
676,5956.6196
677,5619.8881
678,4004.0144
679,5683.3648
680,5981.2932
681,8405.2512
682,6043.3679
683,4007.8602
684,8447.9291
685,7629.5478
686,6065.7503
687,4025.3498
688,7666.9739
689,4087.6665
690,8426.3526
691,4150.0487
692,4231.7736
693,5504.3458
694,8449.4094
695,5566.9069
696,5649
697,7592.2232
698,8471.9699
699,4195.5468
700,7634.1046
701,7716.0346
702,5848.5821
703,8478.4447
704,5594.2094
705,5891.9655
706,5974.5438
707,4141.9955
708,6037.2895
709,5598.7021
710,5681.6834
711,5760.644
712,7600.3891
713,8381.8674
714,7662.1187
715,4083.3313
716,4169.1011
717,8400.1186
718,7681.428
719,8462.4916
720,5681.48
721,4170.9012
722,8505.8421
723,8588.4995
724,4215.2629
725,8651.7089
726,4277.6905
727,4359.9371
728,5742.22
729,4423.3409
730,5805.772
731,4483.6014
732,4561.1537
733,7486.3947
734,5506.9533
735,8553.9457
736,4585.1903
737,8615.6852
738,4648.7654
739,8678.9085
740,7452.8335
741,5472.4327
742,4671.7377
743,7494.7544
744,5514.5483
745,5606.5102
746,8639.4561
747,8720.934
748,7494.6374
749,7576.8379
750,8763.9887
751,7639.0954
752,4573.0248
753,5549.2024
754,8786.9647
755,7662.6127
756,8849.2275
757,5357.01
758,5438.7412
759,7684.6609
760,5501.4007
761,7747.361
762,7828.7428
763,7910.5145
764,5434.9444
765,4419.9346
766,5484.7803
767,7930.052
768,4458.2375
769,5434.6079
770,7973.3587
771,5497.5731
772,5466.8008
773,4458.115
774,7990.2944
775,5512.2582
776,8543.0703
777,5571.2807
778,8008.905
779,8587.3396
780,4416.5444
781,8052.5181
782,5575.2758
783,8610.6525
784,8692.8143
785,5303.1774
786,8755.44
787,4380.493
788,5345.8324
789,5428.3332
790,7982.0729
791,4405.5895
792,5472.2732
793,5464.2141
794,5535.0616
795,5617.7931
796,5509.1063
797,5681.3462
798,5572.834
799,5745.0876
800,7892.4119
801,8568.9469
802,7954.6575
803,8631.2045
804,8712.9612
805,5728.5102
806,5810.1771
807,5891.842
808,4176.776
809,4258.4861
810,7897.3563
811,5417.7978
812,5893.4151
813,8634.6463
814,5459.0425
815,5540.9795
816,8676.8058
817,5603.3151
818,4180.921
819,7820.0112
820,5832.8221
821,7873.3829
822,4195.6062
823,5871.2551
824,8611.975
825,5538.1759
826,4218.0002
827,5893.4085
828,5581.3984
829,4259.7376
830,4341.6887
831,5623.3694
832,7758.3812
833,4383.7303
834,7818.3465
835,7899.6392
836,5814.8976
837,5604.4579
838,4384.4533
839,4465.877
840,5645.8153
841,4528.6735
842,5708.7929
843,8336.4867
844,7823.7855
845,8398.8469
846,4532.5243
847,4614.8247
848,4696.5546
849,5660.8277
850,5653.6421
851,4739.2029
852,5716.3253
853,7749.4851
854,4781.4736
855,5644.4711
856,4843.7628
857,5719.2476
858,5801.3148
859,7732.8585
860,5648.8162
861,7796.336
862,5824.5368
863,5902.9204
864,7835.0477
865,5966.4514
866,6048.5934
867,7878.8039
868,4709.941
869,8029.9514
870,5553.8498
871,5636.4091
872,5719.0789
873,6017.5669
874,7847.9625
875,7930.1983
876,8013.0328
877,7981.0018
878,4622.7829
879,5689.2947
880,5771.3634
881,8006.6355
882,5948.3722
883,5815.1684
884,8050.7177
885,7943.3827
886,5859.0415
887,5954.1548
888,6037.3271
889,6118.9596
890,5881.6585
891,4472.0542
892,7995.0112
893,4534.3938
894,5903.6289
895,6101.7433
896,4577.1166
897,6164.176
898,4639.8114
899,6227.229
900,4702.8859
901,6290.3322
902,4765.8148
903,7693.756
904,6334.4064
905,5793.8399
906,6343.6566
907,7662.2284
908,7731.3674
909,6385.1207
910,6467.3992
911,7688.0947
912,7757.5723
913,7752.5896
914,7834.5764
915,7801.0897
916,5628.1313
917,4522.4255
918,7857.8922
919,6395.2542
920,6477.7642
921,5632.6755
922,4527.0287
923,7746.8779
924,7828.8355
925,7904.4126
926,5630.1827
927,7968.3604
928,5693.7999
929,8031.9237
930,7722.4515
931,8095.4688
932,7786.1756
933,5700.6108
934,4393.636
935,6285.1243
936,7811.6701
937,5728.0318
938,7875.7241
939,4400.4872
940,8026.4963
941,4462.3509
942,6252.1133
943,7880.4889
944,4506.3895
945,8029.9913
946,4568.9832
947,6253.2655
948,7881.1921
949,5593.8721
950,5675.8265
951,8009.8849
952,7902.5406
953,5716.6377
954,7965.7111
955,4494.205
956,8029.0847
957,6158.8977
958,4534.7247
959,4615.3706
960,6198.5128
961,8029.5535
962,4658.6133
963,6241.6145
964,8072.9891
965,7837.9287
966,6286.7914
967,5545.808
968,6349.8471
969,8078.8409
970,5589.1719
971,8142.8854
972,4570.1465
973,7787.1574
974,5615.3497
975,7850.8095
976,4595.2248
977,8129.2578
978,8211.7143
979,4638.4657
980,7855.7829
981,5582.4946
982,8236.9129
983,5644.0732
984,7882.7446
985,5707.3554
986,5790.099
987,6087.9234
988,8223.8473
989,8306.56
990,8389.544
991,4511.9229
992,5779.127
993,8435.1485
994,8517.7987
995,8600.6951
996,8683.5607
997,7743.1649
998,5765.7595
999,4459.8796
1000,8705.8138
1001,5922.4983
1002,6005.3386
1003,7725.0323
1004,6067.423
1005,7787.153
1006,6128.0522
1007,7843.6974
1008,6186.8787
1009,6269.3935
1010,4340.5801
1011,7866.9671
1012,6313.0092
1013,8628.4197
1014,7912.0706
1015,4345.3531
1016,8671.7033
1017,8753.7425
1018,7936.5819
1019,6278.7889
1020,7997.6829
1021,8079.2375
1022,8755.5787
1023,4289.0023
1024,8817.5469
1025,5332.1669
1026,8879.3796
1027,5394.2066
1028,8042.1444
1029,5455.5478
1030,8900.1767
1031,6139.5046
1032,4210.4516
1033,5477.4644
1034,4271.5498
1035,6161.6005
1036,4332.6784
1037,4413.6829
1038,8840.5846
1039,5457.1824
1040,8902.3655
1041,5518.9429
1042,4415.2399
1043,4496.3607
1044,5559.3787
1045,4556.7636
1046,8882.1898
1047,4616.1687
1048,4692.5049
1049,8915.137
1050,5530.2847
1051,5611.7701
1052,5909.3496
1053,5666.3869
1054,8907.1903
1055,5943.2934
1056,7560.947
1057,8948.3162
1058,7621.8481
1059,4562.7231
1060,4644.5276
1061,5606.4715
1062,5904.7743
1063,5668.3427
1064,4668.1876
1065,7585.3023
1066,5927.7691
1067,5691.8197
1068,5990.1998
1069,8812.9982
1070,7588.3669
1071,6032.3532
1072,5694.9712
1073,8835.5021
1074,7611.4594
1075,8897.6955
1076,7674.018
1077,8960.1035
1078,5996.2739
1079,5657.9848
1080,4454.6544
1081,6036.8642
1082,6118.723
1083,8941.7715
1084,4476.4792
1085,9000.519
1086,7571.032
1087,9060.1566
1088,9142.1033
1089,7613.5109
1090,5534.8
1091,7676.8055
1092,7758.9265
1093,4395.3621
1094,4477.4478
1095,5957.4255
1096,7781.0301
1097,6019.3475
1098,5478.2008
1099,4479.7964
1100,5540.474
1101,4542.1145
1102,8966.287
1103,5582.6613
1104,5981.7062
1105,7704.4885
1106,8988.3352
1107,6031.9623
1108,4505.164
1109,6092.1214
1110,4565.2115
1111,4647.3908
1112,4729.499
1113,6115.1712
1114,4791.7774
1115,5446.6456
1116,4854.4061
1117,8872.7398
1118,6119.4228
1119,5470.5238
1120,6179.5298
1121,7488.0486
1122,4835.2369
1123,4917.2563
1124,6201.6727
1125,5451.0365
1126,4958.4605
1127,5512.476
1128,5021.2969
1129,6204.3186
1130,5082.0188
1131,5157.8429
1132,5507.625
1133,5221.1279
1134,7325.3429
1135,6179.2163
1136,6260.8575
1137,5509.5723
1138,8547.9729
1139,6301.8116
1140,7306.4132
1141,5530.1583
1142,5611.2376
1143,8547.913
1144,5673.2871
1145,8609.8072
1146,6261.7224
1147,7266.8808
1148,5021.0649
1149,6303.8891
1150,5084.8458
1151,7289.0263
1152,7370.5754
1153,5618.0763
1154,5107.5581
1155,6285.5386
1156,6367.9632
1157,5639.1885
1158,6428.7834
1159,8431.3582
1160,8512.9191
1161,6470.3594
1162,8574.7489
1163,7252.2891
1164,5009.4849
1165,8617.7311
1166,8699.6009
1167,6453.828
1168,8761.7785
1169,6516.4313
1170,7216.2121
1171,8805.0167
1172,5444.2487
1173,4928.1883
1174,8841.9135
1175,5480.7556
1176,5558.4354
1177,8881.089
1178,5620.9839
1179,6411.8147
1180,8924.4002
1181,7092.5899
1182,7174.9059
1183,7257.4265
1184,7339.5847
1185,4792.498
1186,4875.4562
1187,8890.3109
1188,6339.2494
1189,7344.4175
1190,8931.1464
1191,5465.9705
1192,8991.4788
1193,9073.779
1194,4817.4881
1195,5487.7821
1196,7302.7397
1197,4857.7355
1198,9075.5053
1199,9157.4775
1200,5491.1797
1201,9215.4591
1202,5550.0074
1203,5632.0725
1204,5714.042
1205,9240.0524
1206,4777.4667
1207,7182.9324
1208,9282.0434
1209,7245.4184
1210,5696.287
1211,5977.4262
1212,7286.8219
1213,7368.4165
1214,9264.2362
1215,5999.6701
1216,5678.2206
1217,4651.9308
1218,4733.6521
1219,7341.2743
1220,5689.606
1221,9215.3885
1222,4752.7372
1223,7361.4658
1224,5907.2716
1225,9232.6613
1226,7398.2311
1227,5645.5766
1228,5927.1575
1229,4709.623
1230,4791.4064
1231,5969.3032
1232,9194.172
1233,6031.375
1234,9256.4953
1235,9337.9683
1236,6072.9888
1237,6153.9675
1238,6235.4038
1239,4712.6334
1240,5486.9357
1241,6276.2944
1242,7180.4749
1243,6338.3897
1244,6420.029
1245,4692.7772
1246,7201.7491
1247,7283.5211
1248,4732.7604
1249,6419.6316
1250,6500.9154
1251,5363.1764
1252,4751.7492
1253,7262.2844
1254,7337.9994
1255,6493.6096
1256,5357.6578
1257,8981.3317
1258,4714.1979
1259,6501.9647
1260,5366.1849
1261,7285.9199
1262,5428.2936
1263,5510.5925
1264,6504.3402
1265,8914.4655
1266,8996.4754
1267,5532.7774
1268,5614.0357
1269,6505.5218
1270,5673.5431
1271,6566.7944
1272,4535.5536
1273,7149.2171
1274,8938.256
1275,7210.3591
1276,8999.2532
1277,7272.6
1278,9062.4132
1279,4499.7599
1280,6492.9929
1281,7295.3383
1282,5538.8697
1283,5620.98
1284,5703.1168
1285,4480.8437
1286,9004.0298
1287,5743.592
1288,5824.9031
1289,5906.1993
1290,5987.5127
1291,4461.086
1292,7176.0856
1293,8964.9274
1294,7238.3819
1295,4483.1586
1296,6266.9762
1297,8978.8389
1298,6328.0486
1299,7226.1035
1300,6367.7226
1301,4432.6717
1302,4514.26
1303,7228.7992
1304,4574.8303
1305,4654.0512
1306,4734.1841
1307,8850.1585
1308,8929.3213
1309,5666.7917
1310,4749.0086
1311,5726.7158
1312,6214.7658
1313,6295.0141
1314,8896.1174
1315,4738.7335
1316,8957.7692
1317,6308.0687
1318,6389.0096
1319,6987.58
1320,5637.3315
1321,7050.0474
1322,4700.8637
1323,6385.2258
1324,4756.7265
1325,5634.5632
1326,7047.2476
1327,6407.2212
1328,4776.5011
1329,8791.4921
1330,5634.2313
1331,8853.3293
1332,4798.6445
1333,6386.7987
1334,4859.8764
1335,8872.9342
1336,6942.5656
1337,8929.2967
1338,5565.4592
1339,5647.0197
1340,4830.9904
1341,8947.9456
1342,4893.1185
1343,4974.3318
1344,8989.6941
1345,5036.7175
1346,5610.3684
1347,6198.5967
1348,5074.9885
1349,8987.8514
1350,6756.7017
1351,6218.2356
1352,5096.8185
1353,5567.8329
1354,6777.4976
1355,6239.2562
1356,6839.7266
1357,5104.9853
1358,6899.9221
1359,6982.0536
1360,5529.6092
1361,5614.4392
1362,6201.2569
1363,5675.6469
1364,6263.3205
1365,8770.4664
1366,5029.3347
1367,5698.2839
1368,5779.6069
1369,8792.5712
1370,6866.1567
1371,5822.5898
1372,5008.6848
1373,5087.6202
1374,6161.5912
1375,5149.1159
1376,6219.9588
1377,6292.928
1378,6372.6969
1379,6768.3155
1380,6433.9307
1381,6829.5176
1382,6493.8815
1383,5074.6295
1384,6869.6802
1385,6950.4972
1386,7029.9753
1387,5577.2297
1388,6468.5697
1389,7065.795
1390,5027.6743
1391,5595.6967
1392,5089.2001
1393,5171.5433
1394,5638.5936
1395,6430.2664
1396,5214.1692
1397,7009.4126
1398,8284.4956
1399,5252.5025
1400,5330.3315
1401,8309.0229
1402,6366.0172
1403,8362.0652
1404,5512.3346
1405,5593.3863
1406,5674.0356
1407,5268.9227
1408,5736.4544
1409,8342.9368
1410,5311.7098
1411,8404.1982
1412,6264.7429
1413,5738.8979
1414,6742.2132
1415,8426.6322
1416,5779.353
1417,6782.1465
1418,8466.1006
1419,8547.728
1420,6823.3255
1421,6879.2271
1422,6955.3776
1423,8534.023
1424,5676.3002
1425,8581.5592
1426,5728.6478
1427,5017.4089
1428,5787.7756
1429,8588.3457
1430,8666.9921
1431,6839.1358
1432,6918.2363
1433,8693.1754
1434,5734.0576
1435,6941.141
1436,5795.3415
1437,8705.4728
1438,5854.2539
1439,5936.1421
1440,6940.062
1441,7022.3466
1442,4779.5317
1443,5957.444
1444,4841.5805
1445,7044.4972
1446,5591.8818
1447,4882.8582
1448,5959.1461
1449,6041.0063
1450,6122.7638
1451,6204.773
1452,7005.1093
1453,8486.5734
1454,7067.4198
1455,8548.9148
1456,7129.9249
1457,6185.4981
1458,4764.8232
1459,8571.4779
1460,8653.5039
1461,4804.3809
1462,5362.6413
1463,6158.4878
1464,7061.8872
1465,4820.0138
1466,5387.1808
1467,7105.3272
1468,8588.4965
1469,5430.7879
1470,8652.1249
1471,8734.2178
1472,4786.5877
1473,6067.1379
1474,4849.8692
1475,5417.2678
1476,8740.1088
1477,7014.3164
1478,4873.7258
1479,7079.9361
1480,8763.5117
1481,4917.1109
1482,5382.3502
1483,7102.722
1484,7184.5522
1485,4939.9857
1486,7247.1024
1487,7328.9978
1488,4982.5322
1489,8687.714
1490,7370.5291
1491,5305.883
1492,5796.1556
1493,7410.7268
1494,4962.6885
1495,5326.0836
1496,5024.4709
1497,5796.914
1498,5367.5626
1499,8588.1377
1500,8670.9352
1501,5818.899
1502,4979.1365
1503,8675.8136
1504,5313.815
1505,8738.1981
1506,5784.661
1507,8800.4528
1508,4953.4703
1509,7158.401
1510,5015.5311
1511,8823.3731
1512,5258.829
1513,5749.0504
1514,5830.801
1515,5913.0402
1516,8827.0379
1517,5261.3659
1518,4959.3039
1519,8868.6119
1520,5304.4692
1521,8931.3343
1522,5366.7837
1523,5857.4343
1524,5939.4959
1525,4924.2706
1526,6926.7177
1527,4986.81
1528,5962.9543
1529,5049.7747
1530,6951.4069
1531,5113.1895
1532,5195.0285
1533,5255.9639
1534,8781.7051
1535,8864.3331
1536,5909.9542
1537,5274.9687
1538,6893.1765
1539,8879.4338
1540,5925.4279
1541,8940.374
1542,6911.4556
1543,9001.0343
1544,9082.5303
1545,5240.6458
1546,5008.9451
1547,6905.7775
1548,5852.4587
1549,9069.2366
1550,5228.9001
1551,5309.8593
1552,4974.1108
1553,5367.1465
1554,5034.9088
1555,5114.3804
1556,5784.8971
1557,6790.5096
1558,8981.8608
1559,5135.0879
1560,9044.3387
1561,5788.437
1562,5177.8284
1563,9087.1627
1564,9169.1263
1565,5227.8916
1566,5309.7303
1567,6696.2004
1568,5371.744
1569,5733.523
1570,9153.7101
1571,6720.3664
1572,6802.2992
1573,5375.642
1574,6864.8154
1575,5025.5522
1576,6927.303
1577,5678.5771
1578,5068.6622
1579,6970.8113
1580,5134.4953
1581,7031.8067
1582,5682.0662
1583,9001.3083
1584,5157.9827
1585,5244.2308
1586,5221.6685
1587,5301.1557
1588,5662.2366
1589,5363.0176
1590,6954.9184
1591,7037.6439
1592,5683.8293
1593,5761.6527
1594,5835.8758
1595,8836.0785
1596,5294.4447
1597,5366.4333
1598,5039.6246
1599,5121.5276
1600,8821.8746
1601,6878.7226
1602,8844.4112
1603,5679.7265
1604,5754.3002
1605,5250.3934
1606,6840.6328
1607,6921.5782
1608,7003.182
1609,7084.9173
1610,8767.6536
1611,7143.3539
1612,7223.6579
1613,5668.7799
1614,7282.749
1615,8763.3025
1616,8845.5039
1617,7325.8594
1618,4768.8625
1619,4848.8202
1620,5619.1912
1621,5700.4663
1622,4993.3706
1623,8795.2533
1624,5055.0517
1625,8857.3597
1626,8939.1006
1627,9017.0235
1628,7191.6463
1629,9078.5241
1630,5032.4976
1631,5114.7735
1632,7212.2986
1633,5556.8331
1634,5156.3106
1635,5612.1051
1636,5211.5537
1637,5293.2018
1638,5653.6414
1639,7167.4938
1640,8955.2508
1641,5315.299
1642,5675.6555
1643,5751.793
1644,7163.5064
1645,5331.2474
1646,5790.6716
1647,5872.1484
1648,7182.4311
1649,7264.4154
1650,8847.2999
1651,7321.9796
1652,4259.4327
1653,5841.2375
1654,7353.8138
1655,7434.8637
1656,8812.2097
1657,7492.3926
1658,5835.3789
1659,4209.2064
1660,4289.5033
1661,7502.7612
1662,7579.0203
1663,7660.6935
1664,4296.849
1665,4991.0929
1666,8692.0421
1667,5051.5222
1668,5126.4508
1669,4288.9426
1670,5188.4755
1671,5650.5779
1672,4327.994
1673,5219.3032
1674,5299.9982
1675,5661.213
1676,7481.2746
1677,7557.7953
1678,4296.1305
1679,5676.9687
1680,5275.5698
1681,5736.9128
1682,8447.9526
