Frames#,Latency (ms)
340,4346.5975
341,9724.4326
342,4699.6669
343,4780.657
344,6467.8146
345,6550.0577
346,9727.7795
347,9809.9269
348,5326.0115
349,5407.6403
350,6552.7425
351,4725.4715
352,5450.9959
353,6595.3239
354,4767.2648
355,5493.306
356,9734.294
357,6618.5156
358,4094.7509
359,5516.842
360,4751.6217
361,9737.7704
362,9820.0859
363,4794.751
364,9881.0956
365,9959.0666
366,6539.5362
367,6621.8049
368,3996.5817
369,4075.3581
370,5396.7776
371,4733.2933
372,6623.4109
373,4100.0978
374,9883.1538
375,9965.6156
376,6647.444
377,4719.1787
378,4801.4591
379,4085.7597
380,6671.3912
381,4843.5257
382,6734.4618
383,6817.065
384,5228.6274
385,5309.8946
386,6859.9666
387,4032.4445
388,9816.459
389,4095.7352
390,9877.1126
391,6865.1644
392,5274.3557
393,5356.9191
394,6909.3026
395,4674.0619
396,5400.9092
397,5482.9241
398,4021.6203
399,4104.1288
400,4679.1404
401,5506.1402
402,4146.7388
403,6835.8885
404,5548.6838
405,6898.1117
406,4662.7299
407,5591.2726
408,4130.544
409,9606.4938
410,4683.3398
411,4168.1008
412,4739.3295
413,4821.541
414,5546.9215
415,4884.1712
416,6775.2776
417,4946.2026
418,9525.4947
419,5550.5589
420,5630.7433
421,6775.5426
422,4046.4849
423,6837.0503
424,5645.4478
425,5726.5922
426,6872.1084
427,4840.0685
428,4022.6348
429,4902.141
430,9378.7195
431,4960.6431
432,5041.833
433,6831.185
434,4000.4074
435,5622.3874
436,5701.3906
437,9331.0066
438,5762.8544
439,6806.5479
440,6887.6923
441,4956.3632
442,9331.9204
443,9413.7734
444,3894.9146
445,3976.0257
446,9454.3054
447,5682.0691
448,4916.3218
449,4997.5366
450,9475.038
451,9557.0353
452,5682.4048
453,6725.5191
454,6806.3522
455,5705.2575
456,6848.8751
457,3815.1492
458,9499.6623
459,3876.4572
460,6869.7002
461,6951.7297
462,9521.6073
463,3897.2611
464,3977.6479
465,9551.9557
466,5572.6548
467,4009.8553
468,6898.3638
469,9568.0777
470,4046.3189
471,4620.5938
472,6919.0287
473,4087.326
474,4168.0084
475,4249.7071
476,5469.5563
477,9509.6402
478,5531.9248
479,4272.8041
480,5593.2223
481,9531.363
482,5655.6412
483,4483.725
484,6778.7832
485,4245.656
486,4327.1379
487,9503.6931
488,5625.6167
489,4366.5745
490,9543.15
491,9625.1507
492,5646.9188
493,5728.4646
494,4353.1909
495,5790.3457
496,4414.8742
497,9606.8369
498,4476.724
499,4558.3606
500,5792.4483
501,9629.4386
502,9711.0832
503,4579.5763
504,6469.367
505,4641.3034
506,5809.5754
507,4104.509
508,4679.6031
509,4164.4493
510,4246.1862
511,4721.7209
512,9607.6034
513,6388.6788
514,5746.0023
515,4741.0916
516,9626.5306
517,4802.5303
518,5768.419
519,9668.7211
520,4844.9842
521,6329.3723
522,9711.6591
523,4886.4786
524,4968.2251
525,5730.6225
526,4027.3843
527,6311.7188
528,4990.5733
529,5751.8234
530,4046.2066
531,9630.0849
532,5009.4582
533,4089.3328
534,5070.0762
535,5151.5478
536,5233.3537
537,6211.3392
538,9592.9463
539,5275.3361
540,5356.8744
541,5438.8286
542,5520.5469
543,4003.6016
544,9574.2858
545,6152.7779
546,5512.3049
547,9611.2869
548,3999.7225
549,6168.8358
550,6250.3541
551,4040.8247
552,5415.911
553,5497.9819
554,4082.4835
555,9551.8083
556,6232.5587
557,6314.5824
558,4104.7382
559,5345.1818
560,9550.3373
561,9631.6295
562,5386.4741
563,5468.4842
564,4083.3193
565,4165.2895
566,5337.3501
567,6212.6559
568,9593.9737
569,5450.0727
570,9655.5603
571,5512.2162
572,9718.1164
573,5574.8109
574,4087.9484
575,6156.2052
576,5616.9946
577,9721.0789
578,5200.7889
579,4090.5915
580,9763.4783
581,4152.9342
582,5224.1388
583,5306.7696
584,5562.232
585,4177.5907
586,9749.3202
587,5330.9461
588,5413.2816
589,5985.5691
590,5547.6366
591,4162.6625
592,9731.3482
593,5583.0236
594,5390.3649
595,5962.2489
596,5452.5136
597,9730.872
598,5587.8342
599,5669.8903
600,5750.939
601,9753.4827
602,5812.9826
603,5894.7499
604,4001.4885
605,5956.4323
606,9755.7508
607,6018.322
608,6100.3669
609,9797.1224
610,5275.9371
611,6141.3246
612,3943.4577
613,5707.0128
614,6183.8776
615,9780.3578
616,6245.9045
617,6328.1872
618,5709.7907
619,3906.5153
620,5771.3916
621,9763.1896
622,5833.3603
623,5120.4793
624,5895.5049
625,5977.1722
626,3869.2707
627,9745.971
628,6211.6069
629,5998.9432
630,9788.1463
631,9866.7405
632,6216.9907
633,6295.1278
634,9883.6232
635,3763.3021
636,5932.9897
637,9925.1178
638,4895.7397
639,4977.5281
640,5058.404
641,5934.642
642,6017.4175
643,9908.8121
644,9990.4718
645,10072.1021
646,10153.9504
647,3625.4722
648,5000.1425
649,6069.2873
650,10175.7377
651,6131.2796
652,5021.707
653,6192.4281
654,6274.6963
655,6356.6602
656,5840.4592
657,5921.9037
658,5004.0528
659,3488.1382
660,10078.4545
661,3551.1002
662,5027.7672
663,5906.4265
664,5090.9071
665,3572.1312
666,3646.3488
667,5918.6391
668,3708.5919
669,5981.73
670,3771.7639
671,6129.7162
672,3828.4341
673,6000.3194
674,4981.777
675,9873.4718
676,9955.1713
677,6024.519
678,6096.1058
679,4987.1443
680,6158.1128
681,5047.7605
682,9937.8437
683,6199.3605
684,10000.5186
685,5070.5264
686,5152.0983
687,10042.5919
688,6202.4356
689,3596.0758
690,5869.0331
691,5157.1237
692,3638.1317
693,10025.2649
694,5891.2562
695,10087.3477
696,5159.1621
697,5240.4162
698,10129.489
699,3601.6564
700,6066.7181
701,5855.0823
702,6129.0637
703,5917.449
704,10114.6034
705,5980.8253
706,5166.7023
707,6043.3361
708,5229.0969
709,3508.1636
710,10099.1229
711,3534.4255
712,10117.9569
713,3589.531
714,5964.5577
715,6045.199
716,3629.0267
717,5891.172
718,10098.8579
719,6066.5355
720,3652.8992
721,5915.6524
722,10123.3437
723,3696.8837
724,6072.1986
725,10167.2086
726,5920.8761
727,6115.8861
728,5982.3437
729,4872.4411
730,4954.2191
731,3638.2442
732,10128.0933
733,6096.2843
734,10191.1791
735,3660.2436
736,10250.1892
737,3723.1326
738,10313.4306
739,3785.5935
740,10372.3288
741,3844.4096
742,3925.9655
743,10414.5953
744,5976.7908
745,6058.9382
746,10458.2244
747,5705.1308
748,6102.1908
749,10501.2324
750,6165.6895
751,4639.567
752,10542.6812
753,4696.1239
754,5666.8802
755,10581.4925
756,6144.6089
757,6226.5788
758,5689.8544
759,10605.0784
760,10687.5332
761,6250.8015
762,6332.7199
763,5694.9962
764,3594.069
765,4564.4868
766,3658.6245
767,4627.2184
768,6317.4139
769,5679.682
770,4670.3498
771,6360.7914
772,4733.1327
773,5703.538
774,10517.3601
775,6385.232
776,5746.6147
777,3544.2818
778,6426.3748
779,5787.6242
780,6489.8401
781,3567.8411
782,4637.8685
783,10441.2119
784,6513.1858
785,6590.1983
786,5747.8175
787,3548.0391
788,6631.852
789,5789.5802
790,6693.8406
791,5851.578
792,10361.4566
793,5913.2805
794,3508.3248
795,3586.2289
796,5950.1965
797,6032.7371
798,6115.0041
799,4391.5367
800,4473.2559
801,6154.1591
802,4535.9495
803,6216.6277
804,4598.5973
805,4679.5442
806,3468.5218
807,6238.5938
808,4721.025
809,6300.4664
810,6381.7305
811,6372.0946
812,3451.1687
813,4723.5512
814,10019.8807
815,6384.7704
816,6465.6757
817,4745.515
818,6528.0451
819,4807.5291
820,4889.7005
821,4971.4851
822,5053.1571
823,9943.729
824,5116.0536
825,3296.6294
826,6473.4028
827,6555.245
828,5139.602
829,6618.2985
830,9909.6685
831,5182.96
832,5264.9251
833,6042.1897
834,6622.0707
835,6097.8323
836,6171.6554
837,3148.0217
838,6622.4646
839,5204.2286
840,6177.823
841,6258.2583
842,3133.9371
843,6322.8132
844,5200.1721
845,6385.3202
846,6467.5798
847,6538.2887
848,6530.363
849,3099.9963
850,6592.2504
851,6561.6458
852,9548.1988
853,6634.8632
854,3102.7878
855,3185.2731
856,9570.5304
857,9652.6652
858,3227.3438
859,6505.7427
860,6587.7723
861,4968.4139
862,9656.1643
863,6631.2085
864,6522.0707
865,4993.1311
866,5075.6207
867,3155.4885
868,5138.148
869,5220.5962
870,6507.9632
871,9585.417
872,5264.8705
873,3142.0734
874,6521.5829
875,9611.8312
876,5288.7146
877,9673.1613
878,6454.1633
879,6536.3955
880,3106.6269
881,6486.0802
882,6579.2169
883,9650.9305
884,3122.7605
885,6502.673
886,3185.3651
887,6577.212
888,6546.1764
889,6627.6902
890,6619.1983
891,3188.7763
892,6670.2871
893,3251.4924
894,6732.6823
895,6814.3824
896,6896.8653
897,4972.7475
898,6959.8929
899,5035.6789
900,3217.7877
901,3299.6121
902,6982.6373
903,5058.7846
904,7045.7378
905,7131.9678
906,3304.6472
907,9285.3999
908,9367.7247
909,7156.4644
910,3328.4
911,3410.9127
912,7199.9703
913,7282.0935
914,9353.7947
915,9435.7731
916,4910.0578
917,7306.2068
918,3376.2176
919,4948.8752
920,7342.9863
921,5009.4208
922,7404.7982
923,5071.0572
924,5144.693
925,5224.3071
926,3305.0938
927,5986.5382
928,5277.8449
929,6044.9875
930,3324.3223
931,9204.7154
932,3387.7646
933,6068.3028
934,5261.7092
935,6131.7397
936,3412.7399
937,9191.2629
938,7182.699
939,3457.0036
940,9235.5347
941,5229.5331
942,7207.603
943,7286.5294
944,5270.0869
945,5352.3263
946,3420.8022
947,9199.4367
948,3483.7943
949,9258.9673
950,3541.1109
951,5917.2079
952,7208.4476
953,7290.4558
954,5960.6495
955,9241.5887
956,7333.9556
957,7416.8875
958,3488.5823
959,9265.4928
960,3551.4178
961,5138.9148
962,9309.4185
963,5888.4024
964,7383.5921
965,3556.1836
966,5931.6294
967,5124.7037
968,7407.8716
969,7490.1109
970,9256.1949
971,3533.6944
972,3612.7592
973,7501.7597
974,5865.6221
975,7562.106
976,9226.928
977,3607.0759
978,7598.0301
979,7679.6314
980,4952.3966
981,3630.3865
982,3712.1571
983,9185.2595
984,9267.3809
985,9350.0474
986,4936.5361
987,5706.0516
988,4999.991
989,5082.2388
990,3658.2193
991,7546.7426
992,5708.0926
993,5788.9853
994,5870.5098
995,3659.775
996,5045.3279
997,5127.7547
998,5896.0975
999,5978.5537
1000,6059.474
1001,5151.3817
1002,7433.4413
1003,5213.7843
1004,3586.3344
1005,7475.9184
1006,3650.1522
1007,3731.9954
1008,9000.3686
1009,5984.7264
1010,7480.4848
1011,3755.2355
1012,6026.8816
1013,7522.8093
1014,7604.9002
1015,7686.975
1016,5059.8156
1017,3720.1356
1018,5099.4074
1019,5180.9479
1020,5947.1588
1021,7645.1885
1022,7726.8212
1023,5200.4468
1024,3674.9611
1025,3754.8638
1026,5924.751
1027,5219.3285
1028,3795.8208
1029,8654.702
1030,3850.9537
1031,5916.5765
1032,3909.2074
1033,8664.636
1034,3964.4553
1035,5141.2917
1036,7524.4244
1037,5197.8678
1038,3978.3418
1039,4059.8986
1040,8614.5356
1041,4120.5716
1042,5197.6673
1043,5279.0875
1044,8634.4524
1045,8714.0119
1046,5697.5502
1047,5294.8677
1048,5755.2449
1049,5352.5495
1050,4031.2664
1051,5793.7049
1052,5391.5762
1053,7266.3406
1054,4049.8697
1055,5411.1683
1056,7281.5743
1057,5467.6995
1058,5548.8038
1059,5706.0028
1060,5788.1733
1061,7282.9338
1062,5850.2322
1063,7345.4358
1064,8400.6514
1065,5512.7371
1066,5871.236
1067,8432.6719
1068,5543.7247
1069,8494.2067
1070,3797.0634
1071,5864.5909
1072,3858.7793
1073,5926.7849
1074,5526.467
1075,8477.1442
1076,5588.7076
1077,5669.4577
1078,3839.5902
1079,5729.8206
1080,7097.2979
1081,8455.9912
1082,8537.8773
1083,3840.5849
1084,7118.0876
1085,5708.7554
1086,8551.9563
1087,5766.3599
1088,7129.0927
1089,7210.3824
1090,7285.6857
1091,7366.9336
1092,3737.7045
1093,7420.4058
1094,8445.679
1095,8517.9751
1096,5499.1853
1097,3693.1021
1098,8553.3396
1099,5537.5544
1100,5619.1379
1101,7315.3408
1102,7386.7923
1103,5643.4109
1104,3634.3903
1105,3716.3449
1106,3797.8684
1107,5665.0148
1108,8435.0486
1109,8516.634
1110,7321.6877
1111,5307.227
1112,7383.7792
1113,5647.0695
1114,5348.9589
1115,8499.7265
1116,5689.393
1117,5391.4333
1118,5474.859
1119,7346.4705
1120,8502.3218
1121,8583.5526
1122,5495.8319
1123,5651.3068
1124,3540.2217
1125,5537.133
1126,8585.6216
1127,5599.1539
1128,3564.0292
1129,7243.768
1130,5608.9422
1131,3601.8064
1132,5671.7531
1133,5577.262
1134,8524.3356
1135,8606.3487
1136,7204.4313
1137,5596.6719
1138,5675.4851
1139,5628.7135
1140,5738.4341
1141,3500.2405
1142,8563.4497
1143,7164.4242
1144,8632.6505
1145,5611.5791
1146,3502.6841
1147,8675.5374
1148,7175.1002
1149,8737.5923
1150,5641.1238
1151,7217.2347
1152,5570.4107
1153,5679.4314
1154,3441.7503
1155,5741.6156
1156,8696.5917
1157,3483.612
1158,3565.6038
1159,5533.2898
1160,5615.1835
1161,7116.9924
1162,7198.0195
1163,3567.8902
1164,7260.1951
1165,3630.769
1166,8600.2065
1167,3692.6444
1168,3774.3971
1169,5538.3979
1170,5546.0611
1171,3817.1756
1172,3900.5223
1173,3983.4226
1174,5568.7147
1175,4043.9208
1176,5626.0651
1177,5707.5215
1178,4083.0103
1179,4162.1893
1180,5747.2905
1181,5829.2849
1182,6998.9685
1183,5889.0283
1184,8336.936
1185,5315.5818
1186,8399.7182
1187,4105.1766
1188,5888.2762
1189,6955.5777
1190,8416.602
1191,5294.0232
1192,6999.09
1193,7080.4845
1194,5870.7012
1195,8417.8908
1196,5293.882
1197,8477.1055
1198,5887.3556
1199,5967.6477
1200,6049.3123
1201,6130.271
1202,6994.5707
1203,8454.0488
1204,5228.3643
1205,3833.3651
1206,5287.4601
1207,6990.7186
1208,5347.1579
1209,6065.1236
1210,3830.7866
1211,6126.5452
1212,6207.8374
1213,6289.0809
1214,6949.3465
1215,3830.5196
1216,3912.7745
1217,8268.1265
1218,3974.7415
1219,8329.6024
1220,6245.8981
1221,5181.2745
1222,5262.85
1223,3970.814
1224,4052.3782
1225,4133.9431
1226,8285.5686
1227,6206.6308
1228,4174.7127
1229,5223.2405
1230,8306.4524
1231,6704.5428
1232,6208.1122
1233,8347.9053
1234,4154.9067
1235,5203.8499
1236,6228.7501
1237,6310.5744
1238,5245.9384
1239,4157.7984
1240,5308.1438
1241,6604.9704
1242,4198.2193
1243,6666.1255
1244,4259.8883
1245,5304.8849
1246,4317.9109
1247,6683.7889
1248,6187.5254
1249,4359.6929
1250,6249.6348
1251,5284.1698
1252,6678.671
1253,8037.6423
1254,6740.003
1255,6821.7816
1256,6903.4858
1257,8059.4221
1258,4265.827
1259,4343.0684
1260,8087.5918
1261,4404.3441
1262,5147.4111
1263,6071.1568
1264,8110.7381
1265,6134.061
1266,5171.2984
1267,6774.7713
1268,4370.2284
1269,4452.4145
1270,4534.8076
1271,6799.3774
1272,8057.27
1273,8139.58
1274,4558.9887
1275,8202.5036
1276,6804.2824
1277,8265.5017
1278,5984.5172
1279,6847.8696
1280,5002.5561
1281,6910.6329
1282,8269.2053
1283,5044.9855
1284,4464.7526
1285,8310.5892
1286,5087.2509
1287,5169.0083
1288,5250.9006
1289,6852.9178
1290,6934.5331
1291,4428.0398
1292,8273.1699
1293,5253.1736
1294,6956.5209
1295,4449.6515
1296,5728.7043
1297,8275.5511
1298,5255.5838
1299,5771.0834
1300,5850.9272
1301,6908.4239
1302,4401.9439
1303,4484.0398
1304,4559.8762
1305,4641.618
1306,5819.0904
1307,4704.0062
1308,4786.0079
1309,5118.6086
1310,5199.8316
1311,5280.9436
1312,5361.5709
1313,5441.2387
1314,4759.332
1315,4841.1643
1316,6696.4825
1317,4899.9701
1318,6756.0941
1319,6836.1756
1320,5627.9518
1321,7869.1028
1322,5689.619
1323,6857.1956
1324,5318.8508
1325,5401.0971
1326,6900.2213
1327,5693.0498
1328,7833.0231
1329,4761.8384
1330,4844.5417
1331,6904.3844
1332,4907.2781
1333,6965.9675
1334,5326.3884
1335,7798.0175
1336,4930.7647
1337,7860.882
1338,7943.093
1339,5561.375
1340,5311.7903
1341,5623.3738
1342,7966.1303
1343,5683.7192
1344,5327.0925
1345,6825.9065
1346,6907.5319
1347,5699.4112
1348,4787.5053
1349,4868.8196
1350,7900.0771
1351,5720.9322
1352,7961.3913
1353,5782.2632
1354,4870.4769
1355,4953.7529
1356,6808.7645
1357,5015.4738
1358,5784.5478
1359,5129.565
1360,7904.738
1361,6811.7815
1362,6914.6277
1363,5152.4656
1364,4976.3073
1365,6954.8676
1366,5187.2162
1367,6988.0198
1368,4957.144
1369,7035.7194
1370,5603.1705
1371,7098.0377
1372,5131.7424
1373,4958.4591
1374,7683.9745
1375,7120.5626
1376,7202.6961
1377,7726.6151
1378,5547.6944
1379,5095.8934
1380,5177.4823
1381,7206.3584
1382,7288.5252
1383,7370.7947
1384,5202.1274
1385,7434.1714
1386,7516.6222
1387,5243.828
1388,7609.616
1389,4741.2199
1390,5408.962
1391,4803.5229
1392,7493.3455
1393,5452.5221
1394,4846.1811
1395,7536.536
1396,7618.4291
1397,5476.0729
1398,7510.4996
1399,5100.8035
1400,7636.0416
1401,7550.0676
1402,4784.6422
1403,7677.3934
1404,5433.1447
1405,5515.1096
1406,4807.6373
1407,7533.0323
1408,7680.5153
1409,7603.2591
1410,4982.2928
1411,4809.2043
1412,7701.9772
1413,7624.5047
1414,7764.1238
1415,4984.9939
1416,7666.154
1417,7805.9418
1418,7727.8692
1419,4752.4761
1420,7847.7558
1421,5297.8524
1422,7746.5923
1423,4923.3272
1424,5334.854
1425,7785.6942
1426,7866.6614
1427,7947.6459
1428,4666.8573
1429,4746.9045
1430,5308.3081
1431,4799.8815
1432,4829.6747
1433,7915.7793
1434,7996.4181
1435,5303.4813
1436,4850.1613
1437,8039.615
1438,7569.652
1439,4892.2425
1440,4714.337
1441,4948.4062
1442,5260.859
1443,4755.9113
1444,4837.7125
1445,5302.5218
1446,4899.7324
1447,4981.3226
1448,4909.8446
1449,7896.0146
1450,7425.7792
1451,4951.0053
1452,4982.5975
1453,5243.6122
1454,7447.4673
1455,7529.4298
1456,7611.4628
1457,4933.2108
1458,4963.5898
1459,7796.6357
1460,5025.2762
1461,5107.3614
1462,7839.4827
1463,7572.9525
1464,7652.8083
1465,7878.7757
1466,7713.7825
1467,5087.5109
1468,7775.1291
1469,4793.7114
1470,7837.4581
1471,4984.8674
1472,7876.5256
1473,7958.914
1474,5005.9494
1475,4755.3762
1476,8002.2654
1477,8083.4534
1478,4797.6083
1479,8145.7979
1480,8227.4908
1481,4969.5663
1482,8289.3673
1483,5031.6794
1484,5114.271
1485,4761.3305
1486,7544.3175
1487,7626.1552
1488,4803.4064
1489,4885.2037
1490,4967.2131
1491,5048.9975
1492,5057.6069
1493,5110.8043
1494,4634.4659
1495,5173.2976
1496,5255.5871
1497,7530.0653
1498,5317.3122
1499,5399.4381
1500,5478.8918
1501,8014.5617
1502,7532.2263
1503,8077.1534
1504,5503.0155
1505,7576.2651
1506,5566.1535
1507,5648.2331
1508,4460.6411
1509,4542.6874
1510,4801.0686
1511,7556.6062
1512,5648.3982
1513,4560.9909
1514,4636.1854
1515,5683.8506
1516,7914.5152
1517,4758.2047
1518,7514.4744
1519,4820.9635
1520,7938.2887
1521,4883.881
1522,4582.0617
1523,4945.3698
1524,7498.6745
1525,5590.2336
1526,4605.2645
1527,7541.9374
1528,5633.6677
1529,7604.4887
1530,5696.3938
1531,4610.8979
1532,7806.2592
1533,4673.6601
1534,4831.153
1535,4726.0028
1536,7558.1257
1537,5648.9082
1538,7614.7836
1539,7752.5513
1540,7676.0733
1541,4775.8794
1542,4677.4798
1543,4758.3419
1544,5602.4951
1545,5683.8707
1546,7653.2665
1547,7687.4695
1548,4757.2402
1549,4839.1614
1550,4921.0707
1551,5003.2902
1552,5644.6646
1553,7669.3303
1554,4615.526
1555,7574.7853
1556,5667.1124
1557,7637.2909
1558,7672.0729
1559,4940.7435
1560,4593.4324
1561,5664.294
1562,4980.798
1563,7668.0256
1564,7749.9752
1565,5683.6291
1566,7552.439
1567,4981.7862
1568,7770.0634
1569,5043.3874
1570,7833.2189
1571,7553.7766
1572,5645.3643
1573,5067.0657
1574,7856.8471
1575,5689.4194
1576,5110.8953
1577,7539.1322
1578,5175.3315
1579,7601.7712
1580,7842.5763
1581,7665.2956
1582,5200.6952
1583,5283.3507
1584,5618.6367
1585,4204.432
1586,7826.7979
1587,4264.8
1588,5286.3476
1589,4327.6442
1590,5601.8136
1591,4390.7497
1592,5665.0261
1593,7794.2776
1594,5728.5853
1595,4417.5505
1596,5234.9419
1597,7819.3073
1598,4461.0994
1599,5275.4182
1600,7397.367
1601,7479.5639
1602,7820.5306
1603,7900.1112
1604,5276.4636
1605,5353.0473
1606,7475.3541
1607,5416.0286
1608,5547.5308
1609,7879.3461
1610,7961.0563
1611,5439.3323
1612,8022.3161
1613,7439.0755
1614,7521.186
1615,4217.9698
1616,5442.1299
1617,8025.5034
1618,7543.9418
1619,5432.3866
1620,7606.679
1621,8048.2345
1622,7668.0003
1623,5453.4443
1624,5384.4636
1625,5514.8934
1626,4100.6301
1627,4182.2376
1628,8009.2057
1629,7635.5486
1630,8070.3891
1631,7697.3948
1632,7779.034
1633,8112.2981
1634,5436.0847
1635,5517.4631
1636,8153.7976
1637,8236.2905
1638,4063.1299
1639,4145.0724
1640,4228.5092
1641,7700.7096
1642,5125.3505
1643,7763.0555
1644,7844.6856
1645,5166.7688
1646,5398.3216
1647,7881.9055
1648,5204.2219
1649,5434.5767
1650,5261.4332
1651,7890.4253
1652,4071.604
1653,5443.6389
1654,7929.2932
1655,5250.9913
1656,7936.0218
1657,5461.8741
1658,5290.6999
1659,5520.2365
1660,5601.1633
1661,3983.9246
1662,5308.0672
1663,5641.7114
1664,7871.8701
1665,5350.4641
1666,7933.711
1667,5663.5308
1668,7994.2586
1669,8076.4779
1670,7703.343
1671,3885.8698
1672,5311.9267
1673,5392.7136
1674,7725.1161
1675,5455.1577
1676,3888.0107
1677,8019.9338
1678,7748.245
1679,8082.2524
1680,3910.8972
1681,7790.1556
1682,7871.727
