Time,Throughput (Mbps)
14:04:59,7.303184
14:05:00,63.234440000000006
14:05:01,65.79829599999998
14:05:02,65.17723199999999
14:05:03,63.86279199999999
14:05:04,61.59589599999998
14:05:05,59.03550399999999
14:05:06,61.510583999999994
14:05:07,64.352256
14:05:08,65.625384
14:05:09,63.52041599999998
14:05:10,63.65673600000002
14:05:11,62.882408
14:05:12,65.23055200000002
14:05:13,63.50826400000001
14:05:14,63.76400800000001
14:05:15,62.85674400000001
14:05:16,60.145120000000006
14:05:17,60.68803200000001
14:05:18,62.55566399999999
14:05:19,60.216688000000005
14:05:20,66.25592000000002
14:05:21,64.12556000000004
14:05:22,64.08017599999998
14:05:23,66.70797599999999
14:05:24,67.81350400000001
14:05:25,64.7668
14:05:26,66.30815199999999
14:05:27,66.217832
14:05:28,63.442600000000006
14:05:29,64.027832
14:05:30,62.30527200000001
14:05:31,63.33766399999999
14:05:32,67.23485600000001
14:05:33,66.198656
14:05:34,65.78564
14:05:35,67.55252799999998
14:05:36,67.214704
14:05:37,64.62897600000001
14:05:38,66.65846399999998
14:05:39,66.30694400000002
14:05:40,62.93651200000001
14:05:41,62.132016000000014
14:05:42,61.04726399999999
14:05:43,65.419192
14:05:44,68.296744
14:05:45,66.78461599999999
14:05:46,63.701600000000006
14:05:47,64.348736
14:05:48,66.94770399999999
14:05:49,62.453511999999996
14:05:50,59.05451999999999
14:05:51,58.051752
14:05:52,58.81477600000004
14:05:53,53.11570400000001
14:05:54,55.65188
14:05:55,56.217592
14:05:56,58.52584000000001
14:05:57,58.01615200000001
14:05:58,57.75271199999999
14:05:59,56.79659999999999
14:06:00,57.21823199999999
14:06:01,57.889711999999996
14:06:02,59.683415999999994
14:06:03,56.80843199999999
14:06:04,54.595096000000005
14:06:05,53.35933599999999
14:06:06,57.483584
14:06:07,56.57594400000002
14:06:08,58.00682399999999
14:06:09,56.099488
14:06:10,56.539224000000004
14:06:11,61.588263999999995
14:06:12,59.604000000000006
14:06:13,61.63994399999999
14:06:14,63.454687999999976
14:06:15,64.40196800000001
14:06:16,59.03956
14:06:17,61.485863999999985
14:06:18,62.803104000000005
14:06:19,61.60917599999998
14:06:20,64.737816
14:06:21,61.133392000000015
14:06:22,63.17463999999998
14:06:23,65.42066399999999
14:06:24,64.16347999999999
14:06:25,63.72351999999999
14:06:26,63.854616
14:06:27,62.140744000000005
14:06:28,55.497735999999996
14:06:29,46.188424
14:06:30,57.973319999999994
14:06:31,60.29394400000001
14:06:32,57.486087999999995
14:06:33,58.54104000000001
14:06:34,61.403640000000024
14:06:35,62.204392000000006
14:06:36,60.28731199999999
14:06:37,64.35668
14:06:38,62.77242400000001
14:06:39,64.206152
14:06:40,57.72499999999999
14:06:41,52.51726399999997
14:06:42,58.738672
14:06:43,59.34687199999999
14:06:44,57.164184000000006
14:06:45,55.87236
14:06:46,56.372888
14:06:47,62.90823999999999
14:06:48,60.36232799999998
14:06:49,61.77533600000002
14:06:50,62.15651200000001
14:06:51,60.10808
14:06:52,60.100408
14:06:53,57.930904000000005
14:06:54,57.929960000000015
14:06:55,57.43210400000002
14:06:56,57.804951999999986
14:06:57,54.166799999999995
14:06:58,57.183664
14:06:59,59.64635200000001
14:07:00,63.218736
14:07:01,58.65915999999999
14:07:02,60.359496000000014
14:07:03,63.24791200000001
14:07:04,59.030592
14:07:05,57.31912
14:07:06,58.140008000000016
14:07:07,57.459832000000006
14:07:08,56.697616000000004
14:07:09,55.84570399999997
14:07:10,53.786096
14:07:11,51.033992000000005
14:07:12,60.19158399999999
14:07:13,58.935704
14:07:14,56.539063999999996
14:07:15,59.52823999999999
14:07:16,59.843792000000015
14:07:17,55.512392000000006
14:07:18,57.12334400000001
14:07:19,55.73088
14:07:20,54.90509600000001
14:07:21,54.406719999999986
14:07:22,53.461368
14:07:23,57.054919999999974
14:07:24,58.36916000000001
14:07:25,59.241072
14:07:26,63.15095999999999
14:07:27,63.801024
14:07:28,61.95225599999999
14:07:29,60.551863999999995
14:07:30,60.009192
14:07:31,59.42153599999998
14:07:32,56.83333599999999
14:07:33,59.387352000000014
14:07:34,59.831576000000005
14:07:35,61.29970399999999
14:07:36,60.05073600000001
14:07:37,55.536207999999995
14:07:38,63.674632
14:07:39,62.72236000000002
14:07:40,62.08841600000002
14:07:41,61.008432
14:07:42,61.15968799999999
14:07:43,57.33403200000002
14:07:44,53.80669599999998
14:07:45,54.79689599999999
14:07:46,53.610656
14:07:47,57.12859999999997
14:07:48,61.930167999999995
14:07:49,61.36127999999999
14:07:50,65.021464
14:07:51,64.04936799999999
14:07:52,59.365896000000006
14:07:53,57.70688
14:07:54,50.81241599999999
14:07:55,53.193991999999994
14:07:56,54.874352
14:07:57,57.885112000000014
14:07:58,53.64376800000001
14:07:59,54.294016000000006
14:08:00,46.31784800000002
14:08:01,37.874112
14:08:02,44.77734400000001
14:08:03,56.976472
14:08:04,56.94559199999999
14:08:05,54.78987200000001
14:08:06,52.621159999999996
14:08:07,54.521559999999994
14:08:08,56.42739999999998
14:08:09,56.505248
14:08:10,54.77624799999999
14:08:11,53.47153599999999
14:08:12,54.712344
14:08:13,53.426480000000005
14:08:14,52.7654
14:08:15,55.885384
14:08:16,59.085696
14:08:17,58.008192
14:08:18,61.553712
14:08:19,55.21491999999999
14:08:20,58.08030400000003
14:08:21,57.635287999999996
14:08:22,51.770343999999994
14:08:23,53.77612799999999
14:08:24,52.45777599999998
14:08:25,47.87160000000003
14:08:26,53.70712
14:08:27,52.626552
14:08:28,52.89525600000001
14:08:29,57.297807999999996
14:08:30,51.770543999999994
14:08:31,47.40547199999999
14:08:32,54.970752000000005
14:08:33,56.479703999999984
14:08:34,51.03928799999999
14:08:35,50.01183199999999
14:08:36,50.04887200000001
14:08:37,52.49474400000001
14:08:38,50.16999999999999
14:08:39,51.135032
14:08:40,56.01778400000001
14:08:41,51.303551999999996
14:08:42,56.78796000000001
14:08:43,55.261327999999985
14:08:44,59.94710400000001
14:08:45,63.54063999999998
14:08:46,62.15372800000001
14:08:47,56.13732
14:08:48,58.749856000000015
14:08:49,59.34699999999999
14:08:50,57.046352
14:08:51,56.14887200000001
14:08:52,59.50768
14:08:53,58.24262399999999
14:08:54,59.778608000000006
14:08:55,59.61164800000001
14:08:56,60.98803199999999
14:08:57,61.973752
14:08:58,65.930968
14:08:59,62.127632000000006
14:09:00,47.01926399999999
14:09:01,56.066191999999994
14:09:02,57.439712
14:09:03,48.66215199999999
14:09:04,57.45824799999999
14:09:05,56.21346400000001
14:09:06,51.26583200000001
14:09:07,64.22992799999997
14:09:08,59.025952000000004
14:09:09,61.71103999999999
14:09:10,58.7334
14:09:11,60.876183999999995
14:09:12,58.42640000000002
14:09:13,57.10749600000002
14:09:14,54.97895200000001
14:09:15,54.92653599999999
14:09:16,52.486336
14:09:17,56.168088
14:09:18,48.241848
14:09:19,50.79776
14:09:20,53.239728
14:09:21,56.95379200000001
14:09:22,57.871959999999994
14:09:23,58.31256800000001
14:09:24,58.243496
14:09:25,59.36855999999999
14:09:26,55.471808
14:09:27,53.45934399999998
14:09:28,50.97168
14:09:29,50.441272000000005
14:09:30,50.089711999999984
14:09:31,51.824184
14:09:32,52.79148000000001
14:09:33,55.558408
14:09:34,60.56532
14:09:35,54.21772799999998
14:09:36,56.71623999999999
14:09:37,63.334855999999995
14:09:38,57.64096799999999
14:09:39,60.67817600000001
14:09:40,59.51036
14:09:41,54.17583199999999
14:09:42,58.812479999999994
14:09:43,55.583856000000004
14:09:44,55.91361600000001
14:09:45,53.308384000000004
14:09:46,58.801560000000016
14:09:47,58.322464000000004
14:09:48,58.871000000000016
14:09:49,60.416855999999996
14:09:50,59.42240799999999
14:09:51,60.544096
14:09:52,58.58347199999998
14:09:53,54.931288
14:09:54,58.46578399999999
14:09:55,58.05083999999999
14:09:56,56.42368000000001
14:09:57,55.66696799999998
14:09:58,60.716888
14:09:59,61.216856
14:10:00,63.173607999999994
14:10:01,62.141776
14:10:02,60.237911999999994
14:10:03,54.05004000000002
14:10:04,53.49572799999999
14:10:05,51.460592
14:10:06,51.37253599999999
14:10:07,52.37679199999999
14:10:08,50.19368800000002
14:10:09,49.83152000000002
14:10:10,48.81095999999999
14:10:11,51.106256
14:10:12,51.829840000000004
14:10:13,53.349496
14:10:14,54.59636799999999
14:10:15,52.964576
14:10:16,52.682767999999996
14:10:17,50.3602
14:10:18,53.013552000000004
14:10:19,51.603415999999996
14:10:20,46.71204
14:10:21,48.309392
14:10:22,52.415200000000006
14:10:23,50.635088
14:10:24,53.85184
14:10:25,55.289384
14:10:26,56.70969600000001
14:10:27,54.56651199999999
14:10:28,57.936176
14:10:29,58.897456000000005
14:10:30,57.420359999999974
14:10:31,57.47164
14:10:32,50.413584
14:10:33,50.668336000000004
14:10:34,56.360184000000004
14:10:35,54.326759999999986
14:10:36,53.339600000000004
14:10:37,58.334600000000016
14:10:38,58.881160000000015
14:10:39,58.040128
14:10:40,58.197504000000016
14:10:41,54.167655999999994
14:10:42,58.13155999999999
14:10:43,60.020336
14:10:44,57.35276
14:10:45,54.073856
14:10:46,54.92047199999999
14:10:47,55.72919199999999
14:10:48,58.994416000000015
14:10:49,58.332632000000004
14:10:50,61.74718400000001
14:10:51,57.54686399999999
14:10:52,60.34007200000002
14:10:53,56.618047999999995
14:10:54,56.291832000000014
14:10:55,53.94844000000002
14:10:56,56.19570399999999
14:10:57,52.954119999999996
14:10:58,52.403912000000005
14:10:59,50.161832
14:11:00,53.16665599999999
14:11:01,57.45114400000001
14:11:02,55.010232000000016
14:11:03,58.14767200000001
14:11:04,54.731032
14:11:05,55.941584000000006
14:11:06,51.49005599999999
14:11:07,53.71333600000002
14:11:08,55.33924799999999
14:11:09,51.124408
14:11:10,51.839231999999996
14:11:11,47.455248000000005
14:11:12,50.26127200000001
14:11:13,56.90689600000001
14:11:14,54.189672
14:11:15,55.10630400000001
14:11:16,57.921992
14:11:17,54.83192800000001
14:11:18,49.653360000000006
14:11:19,53.770184
14:11:20,48.593616000000004
14:11:21,52.315112
14:11:22,50.870104
14:11:23,47.743503999999994
14:11:24,47.32588800000001
14:11:25,54.27747199999998
14:11:26,54.12459199999999
14:11:27,55.27027999999999
14:11:28,50.05123999999999
14:11:29,53.617615999999984
14:11:30,50.63075999999998
14:11:31,48.01977600000002
14:11:32,53.866616
14:11:33,52.83036
14:11:34,52.03069599999999
14:11:35,50.46011200000002
14:11:36,48.03872
14:11:37,48.63499999999999
14:11:38,51.398920000000004
14:11:39,57.80145600000004
14:11:40,56.53612800000002
14:11:41,55.92887200000001
14:11:42,58.09796800000001
14:11:43,55.869727999999995
14:11:44,54.054880000000004
14:11:45,53.109263999999996
14:11:46,56.50244000000001
14:11:47,55.970104000000006
14:11:48,50.478184
14:11:49,43.27948800000001
14:11:50,54.646584000000004
14:11:51,57.02439200000001
14:11:52,59.738848000000004
14:11:53,56.11086400000001
14:11:54,58.94931199999999
14:11:55,54.705608
14:11:56,60.00777599999999
14:11:57,53.979215999999994
14:11:58,51.774592
14:11:59,54.50327999999999
14:12:00,52.40587199999998
14:12:01,49.747015999999995
14:12:02,50.986224
14:12:03,57.681712000000005
14:12:04,56.993127999999984
14:12:05,58.44152000000001
